uniqueid,plotid,year,c_input_corn,c_input_soybean,c_input_wheat,c_input_cover,c_input_weedy,C_input_total,C_output,Crop_temp,rep,tillage,rotation,drainage,nitrogen,landscape,Crop
BRADFORD.A,403,2015,3726.3829787234044,0,0,0,0,3726.3829787234044,0,Zea mays (Corn),4,TIL1,ROT1,DWM2,NIT2,n/a,Zea mays (Corn)
BRADFORD.A,404,2012,1186.4680851063831,0,0,0,0,1186.4680851063831,0,Zea mays (Corn),4,TIL1,ROT1,DWM3,NIT2,n/a,Zea mays (Corn)
BRADFORD.A,404,2013,4940.897872340425,0,0,0,0,4940.897872340425,0,Zea mays (Corn),4,TIL1,ROT1,DWM3,NIT2,n/a,Zea mays (Corn)
BRADFORD.A,404,2014,5952.053191489361,0,0,0,0,5952.053191489361,0,Zea mays (Corn),4,TIL1,ROT1,DWM3,NIT2,n/a,Zea mays (Corn)
BRADFORD.A,404,2015,3897.9574468085107,0,0,0,0,3897.9574468085107,0,Zea mays (Corn),4,TIL1,ROT1,DWM3,NIT2,n/a,Zea mays (Corn)
BRADFORD.A,405,2012,1247.7446808510638,0,0,0,0,1247.7446808510638,0,Zea mays (Corn),4,TIL1,ROT1,DWM3,NIT3,n/a,Zea mays (Corn)
BRADFORD.A,405,2013,6817.021276595744,0,0,0,0,6817.021276595744,0,Zea mays (Corn),4,TIL1,ROT1,DWM3,NIT3,n/a,Zea mays (Corn)
BRADFORD.A,405,2014,5953.036170212765,0,0,0,0,5953.036170212765,0,Zea mays (Corn),4,TIL1,ROT1,DWM3,NIT3,n/a,Zea mays (Corn)
BRADFORD.A,405,2015,5006.297872340426,0,0,0,0,5006.297872340426,0,Zea mays (Corn),4,TIL1,ROT1,DWM3,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,101,2011,453.67500000000007,0,0,0,0,453.67500000000007,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,101,2012,8.625,0,0,395.85,0,404.475,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,101,2013,2247.675,0,0,1612,0,3859.675,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,101,2014,1145.4,0,0,1477.45,0,2622.8500000000004,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,101,2015,534.75,0,0,939.9,0,1474.65,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,102,2011,1852.085106382979,0,0,0,0,1852.085106382979,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,102,2012,15.319148936170212,0,0,262.6,0,277.91914893617025,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,102,2013,3066.893617021277,0,0,2351.05,0,5417.9436170212775,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,102,2014,2000.6808510638298,0,0,671.45,0,2672.13085106383,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,102,2015,1795.404255319149,0,0,469.95,0,2265.3542553191487,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,103,2011,2743.6595744680853,0,0,0,0,2743.6595744680853,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,103,2012,7.659574468085106,0,0,0,0,7.659574468085106,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,103,2013,3549.759574468085,0,0,0,0,3549.759574468085,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,103,2014,1738.4234042553192,0,0,0,0,1738.4234042553192,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,103,2015,651.063829787234,0,0,0,0,651.063829787234,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,104,2011,2284.8510638297876,0,0,0,0,2284.8510638297876,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,104,2012,72,0,0,0,0,72,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,104,2013,4595.244680851063,0,0,0,0,4595.244680851063,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,104,2014,1732.7148936170213,0,0,0,0,1732.7148936170213,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,104,2015,3131.234042553192,0,0,0,0,3131.234042553192,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,105,2011,2884.595744680851,0,0,0,0,2884.595744680851,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,105,2012,209.10638297872342,0,0,562.9,0,772.0063829787234,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,105,2013,2300.7212765957447,0,0,2821,0,5121.721276595745,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,105,2014,5243.670212765957,0,0,671.45,0,5915.120212765957,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,105,2015,1248.5106382978722,0,0,1276.6000000000001,0,2525.1106382978724,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,106,2011,1947.5249999999999,0,0,0,0,1947.5249999999999,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,106,2012,106.08749999999999,0,0,0,0,106.08749999999999,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,106,2013,1697.833333333333,0,0,0,0,1697.833333333333,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,106,2014,6165.066666666667,0,0,0,0,6165.066666666667,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,106,2015,1502.4750000000001,0,0,0,0,1502.4750000000001,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,107,2011,3272.1702127659573,0,0,0,0,3272.1702127659573,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,107,2012,258.1276595744681,0,0,355.55,0,613.6776595744682,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,107,2013,5174.808510638299,0,0,2418,0,7592.808510638299,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,107,2014,5164.085106382979,0,0,1880.45,0,7044.5351063829785,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,107,2015,4108.595744680852,0,0,1209,0,5317.595744680852,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,109,2011,3111.3191489361707,0,0,0,0,3111.3191489361707,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,109,2012,91.14893617021276,0,0,1111.5,0,1202.6489361702127,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,109,2013,3009.446808510638,0,0,3022.5,0,6031.946808510638,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,109,2014,5406.1276595744675,0,0,1410.5,0,6816.6276595744675,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,109,2015,1955.489361702128,0,0,1142.05,0,3097.539361702128,0,Zea mays (Corn),1,TIL2,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,110,2011,3448.340425531915,0,0,0,0,3448.340425531915,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,110,2012,10.72340425531915,0,0,0,0,10.72340425531915,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,110,2013,4650.310638297872,0,0,0,0,4650.310638297872,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,110,2014,4583.544680851063,0,0,0,0,4583.544680851063,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,110,2015,5713.276595744681,0,0,0,0,5713.276595744681,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,111,2011,3450.6382978723404,0,0,0,0,3450.6382978723404,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,111,2012,97.27659574468085,0,0,540.15,0,637.4265957446809,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,111,2013,4080.0404255319145,0,0,1948.05,0,6028.090425531915,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,111,2014,4457.4,0,0,1074.45,0,5531.8499999999995,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,111,2015,4071.0638297872338,0,0,1209,0,5280.063829787234,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,112,2011,3364.8510638297876,0,0,0,0,3364.8510638297876,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,112,2012,97.27659574468085,0,0,0,0,97.27659574468085,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,112,2013,5530.153191489361,0,0,0,0,5530.153191489361,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,112,2014,5393.827659574468,0,0,0,0,5393.827659574468,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,112,2015,3080.68085106383,0,0,0,0,3080.68085106383,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,113,2011,2736,0,0,0,0,2736,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,113,2012,49.02127659574468,0,0,0,0,49.02127659574468,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,113,2013,2321.1063829787236,0,0,0,0,2321.1063829787236,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,113,2014,3354.6744680851066,0,0,0,0,3354.6744680851066,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,113,2015,3103.6595744680853,0,0,0,0,3103.6595744680853,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,114,2011,3122.0425531914893,0,0,0,0,3122.0425531914893,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,114,2012,97.27659574468085,0,0,0,0,97.27659574468085,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,114,2013,4513.574468085106,0,0,0,0,4513.574468085106,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,114,2014,3427.9319148936174,0,0,0,0,3427.9319148936174,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,114,2015,4867.659574468085,0,0,0,0,4867.659574468085,0,Zea mays (Corn),1,TIL1,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,115,2011,2560.595744680851,0,0,0,0,2560.595744680851,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,115,2012,158.5531914893617,0,0,335.40000000000003,0,493.95319148936176,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,115,2013,2637.074468085106,0,0,1478.1000000000001,0,4115.174468085106,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,115,2014,3378.436170212766,0,0,1209,0,4587.436170212766,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,115,2015,2585.1063829787236,0,0,1074.45,0,3659.5563829787234,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,116,2011,2201.1,0,0,0,0,2201.1,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,116,2012,42.262499999999996,0,0,346.45,0,388.7125,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,116,2013,1653.6083333333333,0,0,1007.5,0,2661.1083333333336,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,116,2014,1481.6416666666667,0,0,604.5,0,2086.1416666666664,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,116,2015,934.0875000000001,0,0,1275.95,0,2210.0375000000004,0,Zea mays (Corn),1,TIL1,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,117,2011,1577.5125000000003,0,0,0,0,1577.5125000000003,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,117,2012,81.07500000000002,0,0,0,0,81.07500000000002,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,117,2013,3980.166666666667,0,0,0,0,3980.166666666667,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,117,2014,2020.9666666666667,0,0,0,0,2020.9666666666667,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,117,2015,1110.0375,0,0,0,0,1110.0375,0,Zea mays (Corn),1,TIL2,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,201,2011,2764.340425531915,0,0,0,0,2764.340425531915,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,201,2012,127.14893617021278,0,0,798.85,0,925.9989361702128,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,201,2013,2732.1702127659573,0,0,1813.5,0,4545.670212765957,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,201,2014,5039.234042553192,0,0,806,0,5845.234042553192,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,201,2015,1349.6170212765958,0,0,2149.55,0,3499.1670212765957,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,202,2011,2991.0638297872338,0,0,0,0,2991.0638297872338,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,202,2012,150.8936170212766,0,0,0,0,150.8936170212766,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,202,2013,5066.04255319149,0,0,0,0,5066.04255319149,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,202,2014,3357.191489361702,0,0,0,0,3357.191489361702,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,202,2015,5220,0,0,0,0,5220,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,203,2011,3195.574468085106,0,0,0,0,3195.574468085106,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,203,2012,22.21276595744681,0,0,0,0,22.21276595744681,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,203,2013,6653.1063829787245,0,0,0,0,6653.1063829787245,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,203,2014,4683.829787234043,0,0,0,0,4683.829787234043,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,203,2015,5879.489361702128,0,0,0,0,5879.489361702128,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT3,n/a,Zea mays (Corn)
BRADFORD.B1,204,2011,2637.9574468085107,0,0,0,0,2637.9574468085107,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,204,2012,124.08510638297872,0,0,0,0,124.08510638297872,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,204,2013,4277.106382978724,0,0,0,0,4277.106382978724,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,204,2014,1375.6595744680853,0,0,0,0,1375.6595744680853,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,204,2015,3321.191489361702,0,0,0,0,3321.191489361702,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,205,2011,3246.1276595744685,0,0,0,0,3246.1276595744685,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,205,2012,150.12765957446808,0,0,438.1,0,588.2276595744681,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,205,2013,5571.574468085107,0,0,1612,0,7183.574468085107,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,205,2014,3812.936170212766,0,0,806,0,4618.936170212766,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,205,2015,4284.765957446809,0,0,1075.1000000000001,0,5359.865957446809,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT3,n/a,Corn w/ Rye
BRADFORD.B1,206,2011,3127.4042553191493,0,0,0,0,3127.4042553191493,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,206,2012,161.61702127659575,0,0,0,0,161.61702127659575,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,206,2013,4525.276595744681,0,0,0,0,4525.276595744681,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,206,2014,1366.4680851063831,0,0,0,0,1366.4680851063831,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,206,2015,1146.6382978723404,0,0,0,0,1146.6382978723404,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,207,2011,2572.851063829787,0,0,0,0,2572.851063829787,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,207,2012,327.82978723404256,0,0,0,0,327.82978723404256,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,207,2013,3236.936170212766,0,0,0,0,3236.936170212766,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,207,2014,2632.595744680851,0,0,0,0,2632.595744680851,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,207,2015,3023.2340425531916,0,0,0,0,3023.2340425531916,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT4,n/a,Zea mays (Corn)
BRADFORD.B1,209,2011,1536.9750000000001,0,0,0,0,1536.9750000000001,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,209,2012,67.275,0,0,347.1,0,414.375,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,209,2013,1580.1000000000001,0,0,1007.5,0,2587.6000000000004,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,209,2014,1216.125,0,0,604.5,0,1820.625,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,209,2015,1089.3375,0,0,403,0,1492.3375,0,Zea mays (Corn),2,TIL1,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,210,2011,1653.4125000000001,0,0,0,0,1653.4125000000001,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,210,2012,58.650000000000006,0,0,0,0,58.650000000000006,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,210,2013,1499.8875000000003,0,0,0,0,1499.8875000000003,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,210,2014,6052.1624999999995,0,0,0,0,6052.1624999999995,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,210,2015,791.7750000000001,0,0,0,0,791.7750000000001,0,Zea mays (Corn),2,TIL1,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,211,2011,2817.9574468085107,0,0,0,0,2817.9574468085107,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,211,2012,106.46808510638299,0,0,0,0,106.46808510638299,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,211,2013,6982.468085106382,0,0,0,0,6982.468085106382,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,211,2014,4784.936170212766,0,0,0,0,4784.936170212766,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,211,2015,1314.3829787234044,0,0,0,0,1314.3829787234044,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT2,n/a,Zea mays (Corn)
BRADFORD.B1,212,2011,2781.9574468085107,0,0,0,0,2781.9574468085107,0,Zea mays (Corn),2,TIL2,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,212,2012,81.95744680851064,0,0,330.85,0,412.8074468085107,0,Zea mays (Corn),2,TIL2,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,212,2013,2678.553191489362,0,0,2015,0,4693.553191489362,0,Zea mays (Corn),2,TIL2,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,212,2014,5178.63829787234,0,0,470.6,0,5649.238297872341,0,Zea mays (Corn),2,TIL2,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,212,2015,881.6170212765958,0,0,1007.5,0,1889.1170212765958,0,Zea mays (Corn),2,TIL2,ROT38,DWM1,NIT2,n/a,Corn w/ Rye
BRADFORD.B1,213,2011,1496.4375,0,0,0,0,1496.4375,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,213,2012,17.25,0,0,0,0,17.25,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,213,2013,3527.625,0,0,0,0,3527.625,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,213,2014,2458.9875,0,0,0,0,2458.9875,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,213,2015,855.6000000000001,0,0,0,0,855.6000000000001,0,Zea mays (Corn),2,TIL2,ROT1,DWM1,NIT1,n/a,Zea mays (Corn)
BRADFORD.B1,214,2011,2881.531914893617,0,0,0,0,2881.531914893617,0,Zea mays (Corn),2,TIL2,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,214,2012,72,0,0,404.3,0,476.3,0,Zea mays (Corn),2,TIL2,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,214,2013,2604.255319148936,0,0,1007.5,0,3611.755319148936,0,Zea mays (Corn),2,TIL2,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,214,2014,2672.4255319148933,0,0,739.0500000000001,0,3411.4755319148935,0,Zea mays (Corn),2,TIL2,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,214,2015,1823.744680851064,0,0,671.45,0,2495.194680851064,0,Zea mays (Corn),2,TIL2,ROT38,DWM1,NIT4,n/a,Corn w/ Rye
BRADFORD.B1,215,2011,1935.4500000000003,0,0,0,0,1935.4500000000003,0,Zea mays (Corn),2,TIL2,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,215,2012,25.012500000000003,0,0,224.25,0,249.2625,0,Zea mays (Corn),2,TIL2,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
BRADFORD.B1,215,2013,2774.6625000000004,0,0,1343.55,0,4118.2125000000005,0,Zea mays (Corn),2,TIL2,ROT38,DWM1,NIT1,n/a,Corn w/ Rye
